Running as unit: run-r5e3e6244ed79425eaf6af3c4dc90c9e7.scope; invocation ID: 48edd1743b284c45a278f93672e6c5a5
warn: The se.py script is deprecated. It will be removed in future releases of  gem5.
Global frequency set at 1000000000000 ticks per second
warn: No dot file generated. Please install pydot to generate the dot file and pdf.
src/mem/dram_interface.cc:690: warn: DRAM device capacity (8192 Mbytes) does not match the address range assigned (512 Mbytes)
src/base/statistics.hh:279: warn: One of the stats is a legacy stat. Legacy stat is a stat that does not belong to any statistics::Group. Legacy stat is deprecated.
system.remote_gdb: Listening for connections on port 7019
gem5 Simulator System.  https://www.gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 24.0.0.1
gem5 compiled May 27 2026 00:01:49
gem5 started May 27 2026 00:08:53
gem5 executing on spectral, pid 1206049
command line: /home/nj421/gem5-mascot/./build/X86/gem5.fast --outdir=m5out/parser-125k/smb configs/deprecated/example/se.py --cmd=/home/nj421/coremark-pro/builds/linux64/gcc64/bin/parser-125k.exe --cpu-type=DerivO3CPU --caches --l2cache --l1d_size=64KiB --l1i_size=64KiB --l2_size=2MB --l1d-hwp-type=StridePrefetcher --l1i-hwp-type=StridePrefetcher --l2-hwp-type=StridePrefetcher '--options=-i1 -v0'

**** REAL SIMULATION ****
src/sim/simulate.cc:199: info: Entering event queue @ 0.  Starting simulation...
src/sim/syscall_emul.cc:74: warn: ignoring syscall set_robust_list(...)
src/sim/syscall_emul.cc:74: warn: ignoring syscall rseq(...)
src/sim/mem_state.cc:448: info: Increasing stack size by one page.
src/sim/syscall_emul.cc:74: warn: ignoring syscall mprotect(...)
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 1; freeSQ: 71; sq_size: 10
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 1; freeSQ: 6; sq_size: 52
smbDist: 43; freeSQ: 9; sq_size: 44
smbDist: 40; freeSQ: 28; sq_size: 53
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 45
smbDist: 40; freeSQ: 33; sq_size: 50
smbDist: 43; freeSQ: 34; sq_size: 50
smbDist: 40; freeSQ: 72; sq_size: 39
smbDist: 43; freeSQ: 72; sq_size: 38
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 21; sq_size: 45
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 62; sq_size: 44
smbDist: 43; freeSQ: 92; sq_size: 0
smbDist: 43; freeSQ: 66; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 56
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 13; sq_size: 44
smbDist: 1; freeSQ: 5; sq_size: 52
smbDist: 1; freeSQ: 59; sq_size: 50
smbDist: 43; freeSQ: 58; sq_size: 44
smbDist: 43; freeSQ: 72; sq_size: 38
smbDist: 1; freeSQ: 0; sq_size: 4
smbDist: 1; freeSQ: 0; sq_size: 4
smbDist: 1; freeSQ: 8; sq_size: 7
smbDist: 1; freeSQ: 4; sq_size: 13
smbDist: 7; freeSQ: 18; sq_size: 8
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 34; sq_size: 52
smbDist: 1; freeSQ: 107; sq_size: 4
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 34; sq_size: 52
smbDist: 1; freeSQ: 107; sq_size: 4
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 11; sq_size: 45
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 25; sq_size: 44
smbDist: 1; freeSQ: 37; sq_size: 52
smbDist: 43; freeSQ: 39; sq_size: 44
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 100; sq_size: 11
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 58; sq_size: 13
smbDist: 1; freeSQ: 53; sq_size: 11
smbDist: 43; freeSQ: 16; sq_size: 44
smbDist: 1; freeSQ: 61; sq_size: 47
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 40; freeSQ: 44; sq_size: 47
smbDist: 43; freeSQ: 44; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 1; freeSQ: 6; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 44
smbDist: 40; freeSQ: 28; sq_size: 53
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 40; freeSQ: 72; sq_size: 39
smbDist: 43; freeSQ: 73; sq_size: 38
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 9; sq_size: 44
smbDist: 43; freeSQ: 25; sq_size: 55
smbDist: 43; freeSQ: 111; sq_size: 0
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 30; sq_size: 45
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 2; freeSQ: 13; sq_size: 47
smbDist: 1; freeSQ: 8; sq_size: 52
smbDist: 43; freeSQ: 43; sq_size: 44
smbDist: 2; freeSQ: 53; sq_size: 47
smbDist: 2; freeSQ: 74; sq_size: 6
smbDist: 43; freeSQ: 45; sq_size: 47
smbDist: 2; freeSQ: 51; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 2; freeSQ: 9; sq_size: 47
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 37; sq_size: 44
smbDist: 2; freeSQ: 64; sq_size: 47
smbDist: 2; freeSQ: 69; sq_size: 45
smbDist: 43; freeSQ: 39; sq_size: 47
smbDist: 2; freeSQ: 48; sq_size: 50
smbDist: 2; freeSQ: 67; sq_size: 45
smbDist: 2; freeSQ: 114; sq_size: 0
smbDist: 1; freeSQ: 107; sq_size: 4
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 37; sq_size: 44
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 1; freeSQ: 70; sq_size: 11
smbDist: 43; freeSQ: 77; sq_size: 2
smbDist: 43; freeSQ: 55; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 13; sq_size: 44
smbDist: 1; freeSQ: 5; sq_size: 52
smbDist: 1; freeSQ: 59; sq_size: 50
smbDist: 43; freeSQ: 28; sq_size: 53
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 31; sq_size: 44
smbDist: 1; freeSQ: 40; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 43; freeSQ: 34; sq_size: 50
smbDist: 1; freeSQ: 1; sq_size: 7
smbDist: 1; freeSQ: 13; sq_size: 4
smbDist: 1; freeSQ: 8; sq_size: 7
smbDist: 1; freeSQ: 4; sq_size: 13
smbDist: 7; freeSQ: 18; sq_size: 8
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 35; sq_size: 44
smbDist: 1; freeSQ: 42; sq_size: 52
smbDist: 1; freeSQ: 68; sq_size: 14
smbDist: 43; freeSQ: 26; sq_size: 56
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 24; sq_size: 44
smbDist: 1; freeSQ: 33; sq_size: 52
smbDist: 43; freeSQ: 67; sq_size: 44
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 21; sq_size: 44
smbDist: 1; freeSQ: 30; sq_size: 52
smbDist: 1; freeSQ: 71; sq_size: 10
smbDist: 43; freeSQ: 19; sq_size: 45
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 29; sq_size: 44
smbDist: 1; freeSQ: 82; sq_size: 5
smbDist: 43; freeSQ: 28; sq_size: 53
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 58; sq_size: 12
smbDist: 1; freeSQ: 52; sq_size: 11
smbDist: 43; freeSQ: 67; sq_size: 38
smbDist: 1; freeSQ: 82; sq_size: 5
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 34; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 26; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 18; sq_size: 44
smbDist: 1; freeSQ: 27; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 56
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 32; sq_size: 44
smbDist: 1; freeSQ: 41; sq_size: 52
smbDist: 43; freeSQ: 16; sq_size: 45
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 101; sq_size: 11
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 25; sq_size: 44
smbDist: 1; freeSQ: 37; sq_size: 52
smbDist: 43; freeSQ: 21; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 26; sq_size: 44
smbDist: 1; freeSQ: 38; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 40; sq_size: 47
smbDist: 43; freeSQ: 40; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 0; sq_size: 7
smbDist: 1; freeSQ: 10; sq_size: 4
smbDist: 1; freeSQ: 8; sq_size: 7
smbDist: 1; freeSQ: 4; sq_size: 13
smbDist: 7; freeSQ: 25; sq_size: 8
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 27; sq_size: 44
smbDist: 1; freeSQ: 48; sq_size: 52
smbDist: 43; freeSQ: 19; sq_size: 44
smbDist: 40; freeSQ: 34; sq_size: 50
smbDist: 43; freeSQ: 35; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 23; sq_size: 44
smbDist: 1; freeSQ: 32; sq_size: 52
smbDist: 1; freeSQ: 71; sq_size: 10
smbDist: 43; freeSQ: 30; sq_size: 44
smbDist: 40; freeSQ: 34; sq_size: 50
smbDist: 43; freeSQ: 34; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 13; sq_size: 44
smbDist: 1; freeSQ: 18; sq_size: 52
smbDist: 43; freeSQ: 14; sq_size: 45
smbDist: 40; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 32; sq_size: 44
smbDist: 1; freeSQ: 41; sq_size: 52
smbDist: 43; freeSQ: 16; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 57; sq_size: 9
smbDist: 1; freeSQ: 52; sq_size: 11
smbDist: 43; freeSQ: 56; sq_size: 44
smbDist: 1; freeSQ: 62; sq_size: 14
smbDist: 43; freeSQ: 34; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 38; sq_size: 44
smbDist: 1; freeSQ: 58; sq_size: 50
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 24; sq_size: 44
smbDist: 1; freeSQ: 48; sq_size: 52
smbDist: 1; freeSQ: 84; sq_size: 5
smbDist: 43; freeSQ: 34; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 19; sq_size: 44
smbDist: 1; freeSQ: 31; sq_size: 52
smbDist: 43; freeSQ: 30; sq_size: 45
smbDist: 40; freeSQ: 28; sq_size: 53
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 18; sq_size: 44
smbDist: 1; freeSQ: 27; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 45
smbDist: 40; freeSQ: 33; sq_size: 50
smbDist: 43; freeSQ: 34; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 24; sq_size: 44
smbDist: 1; freeSQ: 33; sq_size: 52
smbDist: 43; freeSQ: 22; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 25; sq_size: 44
smbDist: 1; freeSQ: 34; sq_size: 52
smbDist: 43; freeSQ: 30; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 16; sq_size: 44
smbDist: 1; freeSQ: 24; sq_size: 52
smbDist: 43; freeSQ: 28; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 18; sq_size: 44
smbDist: 1; freeSQ: 30; sq_size: 52
smbDist: 43; freeSQ: 35; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 23; sq_size: 44
smbDist: 1; freeSQ: 56; sq_size: 51
smbDist: 43; freeSQ: 22; sq_size: 45
smbDist: 40; freeSQ: 34; sq_size: 50
smbDist: 43; freeSQ: 35; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 40; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 0; sq_size: 7
smbDist: 1; freeSQ: 13; sq_size: 4
smbDist: 1; freeSQ: 9; sq_size: 7
smbDist: 1; freeSQ: 5; sq_size: 13
smbDist: 7; freeSQ: 27; sq_size: 8
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 22; sq_size: 44
smbDist: 1; freeSQ: 31; sq_size: 52
smbDist: 43; freeSQ: 14; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 26; sq_size: 44
smbDist: 1; freeSQ: 35; sq_size: 52
smbDist: 43; freeSQ: 27; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 17; sq_size: 44
smbDist: 1; freeSQ: 31; sq_size: 52
smbDist: 43; freeSQ: 14; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 25; sq_size: 44
smbDist: 1; freeSQ: 31; sq_size: 54
smbDist: 1; freeSQ: 65; sq_size: 41
smbDist: 43; freeSQ: 19; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 1; freeSQ: 58; sq_size: 13
smbDist: 43; freeSQ: 53; sq_size: 44
smbDist: 1; freeSQ: 69; sq_size: 10
smbDist: 43; freeSQ: 74; sq_size: 33
smbDist: 40; freeSQ: 62; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 23; sq_size: 45
smbDist: 40; freeSQ: 33; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 1; freeSQ: 32; sq_size: 52
smbDist: 40; freeSQ: 26; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 26; sq_size: 44
smbDist: 1; freeSQ: 35; sq_size: 52
smbDist: 43; freeSQ: 18; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 31; sq_size: 44
smbDist: 1; freeSQ: 40; sq_size: 52
smbDist: 43; freeSQ: 20; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 18; sq_size: 44
smbDist: 1; freeSQ: 30; sq_size: 52
smbDist: 43; freeSQ: 26; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 24; sq_size: 44
smbDist: 1; freeSQ: 36; sq_size: 52
smbDist: 43; freeSQ: 20; sq_size: 45
smbDist: 40; freeSQ: 28; sq_size: 53
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 19; sq_size: 44
smbDist: 1; freeSQ: 28; sq_size: 52
smbDist: 43; freeSQ: 17; sq_size: 44
smbDist: 40; freeSQ: 29; sq_size: 52
smbDist: 43; freeSQ: 29; sq_size: 52
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 107; sq_size: 7
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 1; freeSQ: 4; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 45
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 1; freeSQ: 6; sq_size: 52
smbDist: 43; freeSQ: 12; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 14; sq_size: 44
smbDist: 1; freeSQ: 70; sq_size: 11
smbDist: 43; freeSQ: 16; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 25; sq_size: 83
smbDist: 1; freeSQ: 1; sq_size: 7
smbDist: 1; freeSQ: 13; sq_size: 4
smbDist: 1; freeSQ: 8; sq_size: 7
smbDist: 1; freeSQ: 4; sq_size: 13
smbDist: 7; freeSQ: 19; sq_size: 8
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 32; sq_size: 44
smbDist: 1; freeSQ: 38; sq_size: 54
smbDist: 1; freeSQ: 70; sq_size: 10
smbDist: 43; freeSQ: 32; sq_size: 44
smbDist: 40; freeSQ: 34; sq_size: 50
smbDist: 43; freeSQ: 34; sq_size: 50
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 25; sq_size: 44
smbDist: 1; freeSQ: 34; sq_size: 52
smbDist: 43; freeSQ: 14; sq_size: 45
smbDist: 40; freeSQ: 37; sq_size: 49
smbDist: 43; freeSQ: 38; sq_size: 47
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 109; sq_size: 5
smbDist: 43; freeSQ: 18; sq_size: 44
smbDist: 1; freeSQ: 27; sq_size: 52
smbDist: 43; freeSQ: 32; sq_size: 44
smbDist: 40; freeSQ: 25; sq_size: 83
smbDist: 43; freeSQ: 26; sq_size: 55
smbDist: 1; freeSQ: 96; sq_size: 18
smbDist: 1; freeSQ: 107; sq_size: 5
smbDist: 43; freeSQ: 31; sq_size: 44
smbDist: 1; freeSQ: 40; sq_size: 52
smbDist: 1; freeSQ: 71; sq_size: 10
smbDist: 43; freeSQ: 55; sq_size: 44
